,Player,Pos,Squad,Comp,90s,Gls,Sh,npxG,Att,Cmp%,Att.1,Att.2,Att.3,xA,1/3_x,PPA,Prog_x,SCA,TklW,Att_def,Tkl%,Blocks,Int,Tkl+Int,Touches,Att Pen,Succ,Att_pos,Succ%,Prog_y,1/3_y,CPA,Won,Lost,Won%,Live,FK,Press,Sw,Crs,Ground,Low,High,TI,Out.1,Att_aer,Prog+,short_model,medium_model,long_model,live_model,fk_model,sw_model,crs_model,ground_model,low_model,high_model,ti_model,press_model,model_final,diff_pass,Season
40,Ilias Akhomach,FW,Barcelona,es La Liga,1.4,0,4.0,0.1,53.0,84.9,36.0,10.0,5.0,0.4,3.0,5.0,6.0,7.0,0.0,0.0,,1.0,0.0,2.0,71.0,8.0,1.0,3.0,33.3,12.0,2.0,3.0,0.0,2.0,0.0,53.0,0.0,9.0,1.0,5.0,45.0,3.0,5.0,0.0,0,2.0,18.0,67.9245283018868,18.867924528301888,9.433962264150944,100.0,0.0,1.8867924528301887,9.433962264150944,84.90566037735849,5.660377358490566,9.433962264150944,0.0,16.9811320754717,82.9,2.0,2021
41,Maghnes Akliouche,"MF,FW",Monaco,fr Ligue 1,0.5,0,2.0,0.2,19.0,89.5,11.0,6.0,2.0,0.1,1.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,32.0,5.0,0.0,2.0,0.0,4.0,3.0,0.0,1.0,2.0,33.3,19.0,0.0,5.0,0.0,0.0,17.0,2.0,0.0,0.0,0,3.0,7.0,57.89473684210526,31.57894736842105,10.526315789473685,100.0,0.0,0.0,0.0,89.47368421052632,10.526315789473685,0.0,0.0,26.31578947368421,91.1,-1.6,2021
42,Paul Akouokou,MF,Betis,es La Liga,4.7,0,2.0,0.0,245.0,88.6,106.0,103.0,26.0,0.0,17.0,1.0,17.0,3.0,5.0,10.0,50.0,7.0,9.0,22.0,289.0,2.0,6.0,9.0,66.7,12.0,2.0,0.0,8.0,1.0,88.9,244.0,1.0,31.0,5.0,0.0,197.0,20.0,28.0,0.0,5,9.0,29.0,43.265306122448976,42.04081632653061,10.612244897959183,99.59183673469387,0.40816326530612246,2.0408163265306123,0.0,80.40816326530613,8.16326530612245,11.428571428571429,0.0,12.653061224489797,85.5,3.1,2021
43,Jean-Daniel Akpa-Akpro,MF,Lazio,it Serie A,3.4,0,2.0,0.4,107.0,81.3,60.0,32.0,3.0,0.0,5.0,1.0,3.0,2.0,3.0,10.0,30.0,4.0,3.0,17.0,160.0,1.0,7.0,12.0,58.3,4.0,3.0,0.0,6.0,7.0,46.2,106.0,1.0,24.0,1.0,0.0,82.0,21.0,4.0,0.0,2,13.0,7.0,56.074766355140184,29.906542056074766,2.803738317757009,99.06542056074767,0.9345794392523364,0.9345794392523364,0.0,76.6355140186916,19.626168224299064,3.7383177570093458,0.0,22.429906542056074,79.2,2.1,2021
44,Kevin Akpoguma,DF,Hoffenheim,de Bundesliga,14.0,2,12.0,1.2,781.0,77.2,314.0,316.0,124.0,2.0,38.0,12.0,67.0,26.0,14.0,24.0,58.3,50.0,29.0,58.0,957.0,34.0,15.0,29.0,51.7,62.0,18.0,12.0,19.0,21.0,47.5,614.0,13.0,107.0,16.0,27.0,452.0,193.0,136.0,154.0,21,40.0,129.0,40.204865556978234,40.46094750320103,15.877080665813061,78.61715749039692,1.6645326504481435,2.0486555697823303,3.4571062740076823,57.87451984635083,24.71190781049936,17.41357234314981,19.718309859154928,13.700384122919335,78.5,-1.3,2021
45,David Alaba,DF,Real Madrid,es La Liga,26.9,1,17.0,0.8,1746.0,91.8,695.0,763.0,249.0,2.3,122.0,17.0,92.0,40.0,8.0,15.0,53.3,33.0,39.0,63.0,1934.0,45.0,5.0,8.0,62.5,109.0,35.0,8.0,21.0,20.0,51.2,1673.0,31.0,143.0,15.0,29.0,1489.0,110.0,147.0,32.0,13,41.0,201.0,39.805269186712486,43.69988545246277,14.261168384879726,95.81901489117983,1.7754868270332187,0.8591065292096219,1.6609392898052693,85.28064146620848,6.300114547537228,8.419243986254296,1.8327605956471935,8.190148911798396,88.9,2.9,2021
46,Sofiane Alakouch,"DF,MF",Metz,fr Ligue 1,1.8,0,1.0,0.0,102.0,82.4,51.0,38.0,5.0,0.0,5.0,0.0,4.0,1.0,3.0,6.0,50.0,6.0,6.0,14.0,135.0,0.0,2.0,5.0,40.0,8.0,5.0,0.0,1.0,1.0,50.0,89.0,1.0,8.0,1.0,1.0,77.0,16.0,9.0,12.0,0,2.0,12.0,50.0,37.254901960784316,4.901960784313726,87.25490196078431,0.9803921568627451,0.9803921568627451,0.9803921568627451,75.49019607843137,15.686274509803921,8.823529411764707,11.764705882352942,7.8431372549019605,84.0,-1.6,2021
47,Tomas Alarcon,MF,Cadiz,es La Liga,14.7,0,15.0,1.0,527.0,71.2,142.0,196.0,163.0,1.1,43.0,8.0,36.0,26.0,8.0,19.0,42.1,29.0,26.0,53.0,702.0,10.0,4.0,9.0,44.4,13.0,6.0,0.0,21.0,22.0,48.8,464.0,29.0,99.0,42.0,22.0,269.0,73.0,185.0,1.0,17,43.0,49.0,26.944971537001898,37.191650853889946,30.92979127134725,88.04554079696395,5.502846299810247,7.969639468690702,4.174573055028463,51.04364326375712,13.851992409867172,35.10436432637571,0.18975332068311196,18.785578747628083,69.8,1.4,2021
48,Lucas Alario,FW,Leverkusen,de Bundesliga,5.9,4,19.0,3.6,126.0,71.4,79.0,31.0,6.0,1.0,1.0,1.0,5.0,18.0,2.0,3.0,66.7,5.0,2.0,7.0,204.0,45.0,7.0,9.0,77.8,10.0,3.0,3.0,14.0,24.0,36.8,118.0,0.0,38.0,1.0,1.0,82.0,25.0,19.0,2.0,3,38.0,15.0,62.698412698412696,24.603174603174605,4.761904761904762,93.65079365079364,0.0,0.7936507936507936,0.7936507936507936,65.07936507936508,19.841269841269842,15.079365079365079,1.5873015873015872,30.158730158730158,72.8,-1.4,2021
49,Jordi Alba,DF,Barcelona,es La Liga,21.4,1,21.0,1.0,1967.0,84.1,846.0,816.0,237.0,4.2,142.0,39.0,176.0,54.0,14.0,34.0,41.2,41.0,36.0,66.0,2143.0,63.0,7.0,20.0,35.0,92.0,24.0,9.0,10.0,20.0,33.3,1699.0,70.0,132.0,31.0,78.0,1356.0,348.0,263.0,198.0,18,30.0,268.0,43.00965937976614,41.4844941535333,12.048805287239452,86.37519064565328,3.5587188612099645,1.57600406710727,3.9654295882053887,68.93746822572446,17.691916624300966,13.370615149974581,10.066090493136757,6.710726995424504,81.3,2.8,2021
50,Josue Albert,DF,Clermont Foot,fr Ligue 1,0.2,0,0.0,0.0,4.0,100.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,4.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0,0.0,0.0,75.0,25.0,0.0,100.0,0.0,0.0,0.0,75.0,0.0,25.0,0.0,0.0,81.3,18.7,2021
51,Luis Alberto,MF,Lazio,it Serie A,21.9,4,36.0,3.1,1668.0,83.7,750.0,605.0,251.0,5.9,174.0,43.0,149.0,92.0,9.0,39.0,23.1,18.0,20.0,46.0,1841.0,32.0,23.0,38.0,60.5,171.0,79.0,8.0,10.0,12.0,45.5,1503.0,67.0,258.0,69.0,41.0,1280.0,154.0,234.0,9.0,15,22.0,320.0,44.96402877697842,36.270983213429254,15.047961630695443,90.10791366906474,4.016786570743405,4.136690647482014,2.4580335731414866,76.73860911270984,9.232613908872901,14.028776978417266,0.539568345323741,15.467625899280575,83.8,-0.1,2021
52,Raul Albiol,DF,Villarreal,es La Liga,22.5,0,6.0,0.6,1328.0,87.6,271.0,672.0,357.0,0.1,55.0,1.0,60.0,6.0,9.0,14.0,64.3,26.0,31.0,57.0,1516.0,8.0,5.0,7.0,71.4,67.0,2.0,0.0,44.0,24.0,64.7,1278.0,46.0,136.0,48.0,0.0,1003.0,100.0,225.0,3.0,17,68.0,127.0,20.406626506024097,50.602409638554214,26.882530120481928,96.23493975903614,3.463855421686747,3.6144578313253013,0.0,75.52710843373494,7.530120481927711,16.94277108433735,0.22590361445783133,10.240963855421686,85.8,1.8,2021
53,Marc Albrighton,"FW,DF",Leicester City,eng Premier League,11.1,1,4.0,0.5,439.0,61.7,196.0,124.0,87.0,1.3,16.0,8.0,20.0,15.0,9.0,38.0,23.7,26.0,23.0,55.0,564.0,9.0,14.0,31.0,45.2,26.0,10.0,2.0,6.0,11.0,35.3,358.0,8.0,82.0,31.0,23.0,239.0,90.0,110.0,38.0,5,17.0,46.0,44.64692482915718,28.246013667425967,19.81776765375854,81.54897494305239,1.8223234624145785,7.061503416856492,5.239179954441913,54.441913439635535,20.50113895216401,25.056947608200456,8.656036446469248,18.678815489749432,72.3,-10.6,2021
54,Paco Alcacer,FW,Villarreal,es La Liga,5.4,0,11.0,1.6,110.0,74.5,60.0,26.0,7.0,1.6,5.0,3.0,7.0,9.0,2.0,3.0,66.7,2.0,3.0,7.0,156.0,30.0,3.0,5.0,60.0,6.0,2.0,0.0,8.0,12.0,40.0,98.0,0.0,21.0,2.0,1.0,71.0,23.0,16.0,2.0,0,20.0,13.0,54.54545454545455,23.636363636363637,6.363636363636363,89.0909090909091,0.0,1.8181818181818181,0.9090909090909091,64.54545454545455,20.90909090909091,14.545454545454545,1.8181818181818181,19.09090909090909,70.5,4.0,2021
55,Thiago Alcantara,MF,Liverpool,eng Premier League,12.2,1,19.0,1.6,1018.0,88.4,343.0,450.0,200.0,1.7,131.0,13.0,123.0,46.0,9.0,30.0,30.0,17.0,24.0,70.0,1149.0,23.0,8.0,13.0,61.5,111.0,30.0,4.0,30.0,14.0,68.2,1002.0,10.0,157.0,43.0,1.0,777.0,95.0,146.0,3.0,12,44.0,234.0,33.69351669941061,44.20432220039293,19.64636542239686,98.42829076620825,0.9823182711198428,4.2239685658153245,0.09823182711198428,76.32612966601178,9.332023575638507,14.341846758349705,0.29469548133595286,15.422396856581532,85.7,2.7,2021
56,Ruben Alcaraz,MF,Cadiz,es La Liga,8.3,2,15.0,0.8,468.0,85.5,165.0,166.0,121.0,0.8,57.0,8.0,48.0,21.0,8.0,21.0,38.1,10.0,11.0,40.0,582.0,10.0,3.0,5.0,60.0,45.0,11.0,0.0,20.0,19.0,51.3,436.0,28.0,74.0,26.0,7.0,328.0,47.0,93.0,1.0,5,39.0,93.0,35.256410256410255,35.47008547008547,25.854700854700855,93.16239316239316,5.982905982905983,5.555555555555555,1.4957264957264957,70.08547008547009,10.042735042735043,19.871794871794872,0.21367521367521367,15.811965811965813,81.8,3.7,2021
57,Omar Alderete,DF,Valencia,es La Liga,21.7,2,14.0,0.8,719.0,63.1,142.0,242.0,320.0,0.2,61.0,6.0,65.0,9.0,25.0,42.0,59.5,31.0,49.0,101.0,1017.0,18.0,6.0,10.0,60.0,38.0,5.0,0.0,77.0,35.0,68.8,673.0,38.0,99.0,68.0,1.0,308.0,62.0,349.0,2.0,29,112.0,103.0,19.749652294853963,33.65785813630042,44.50625869262865,93.60222531293464,5.285118219749652,9.457579972183588,0.13908205841446453,42.837273991655074,8.6230876216968,48.53963838664812,0.27816411682892905,13.769123783031988,69.3,-6.2,2021
58,Ivan Alejo,MF,Cadiz,es La Liga,7.8,1,7.0,0.3,205.0,55.1,82.0,56.0,54.0,1.4,8.0,11.0,12.0,18.0,12.0,26.0,46.2,14.0,9.0,35.0,336.0,11.0,10.0,26.0,38.5,49.0,17.0,3.0,8.0,8.0,50.0,202.0,1.0,41.0,11.0,42.0,106.0,42.0,57.0,2.0,12,16.0,61.0,40.0,27.317073170731707,26.341463414634145,98.53658536585365,0.4878048780487805,5.365853658536586,20.48780487804878,51.707317073170735,20.48780487804878,27.804878048780488,0.975609756097561,20.0,61.1,-6.0,2021
59,Dogan Alemdar,GK,Rennes,fr Ligue 1,7.0,0,0.0,0.0,208.0,73.6,24.0,83.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,222.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,153.0,16.0,19.0,2.0,0.0,113.0,6.0,89.0,0.0,6,0.0,0.0,11.538461538461538,39.90384615384615,47.59615384615385,73.5576923076923,7.6923076923076925,0.9615384615384616,0.0,54.32692307692308,2.8846153846153846,42.78846153846154,0.0,9.134615384615385,71.2,2.4,2021
60,Carles Alena,MF,Getafe,es La Liga,22.9,1,41.0,1.5,760.0,79.9,317.0,274.0,135.0,1.5,53.0,15.0,55.0,42.0,15.0,42.0,35.7,23.0,19.0,47.0,972.0,16.0,11.0,30.0,36.7,77.0,25.0,2.0,12.0,26.0,31.6,724.0,22.0,178.0,32.0,21.0,556.0,78.0,126.0,1.0,13,38.0,132.0,41.71052631578947,36.05263157894737,17.763157894736842,95.26315789473684,2.8947368421052633,4.2105263157894735,2.763157894736842,73.15789473684211,10.263157894736842,16.57894736842105,0.13157894736842105,23.42105263157895,80.7,-0.8,2021
61,Trent Alexander-Arnold,DF,Liverpool,eng Premier League,25.7,2,41.0,2.3,2163.0,74.4,680.0,787.0,625.0,9.6,176.0,73.0,238.0,128.0,18.0,46.0,39.1,34.0,64.0,98.0,2413.0,74.0,22.0,34.0,64.7,125.0,49.0,10.0,15.0,19.0,44.1,1716.0,81.0,194.0,164.0,102.0,1119.0,375.0,669.0,258.0,32,34.0,363.0,31.437817845584835,36.38465094775774,28.895053166897828,79.33425797503467,3.7447988904299585,7.58206195099399,4.715672676837725,51.73370319001387,17.337031900138697,30.929264909847433,11.927877947295423,8.969024503005086,75.2,-0.8,2021
62,Mircea Alexandru Tirlea,DF,Alaves,es La Liga,0.2,0,0.0,0.0,14.0,71.4,4.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,17.0,0.0,2.0,3.0,66.7,0.0,0.0,0.0,1.0,1.0,50.0,8.0,0.0,4.0,0.0,1.0,4.0,2.0,8.0,6.0,0,2.0,0.0,28.571428571428573,42.857142857142854,21.428571428571427,57.142857142857146,0.0,0.0,7.142857142857143,28.571428571428573,14.285714285714286,57.142857142857146,42.857142857142854,28.571428571428573,59.9,11.5,2021
63,Mohamed Ali Cho,FW,Angers,fr Ligue 1,16.1,2,34.0,5.5,238.0,71.8,133.0,62.0,16.0,1.4,10.0,8.0,14.0,32.0,1.0,10.0,10.0,11.0,10.0,19.0,459.0,64.0,21.0,46.0,45.7,65.0,22.0,14.0,9.0,57.0,13.6,231.0,1.0,64.0,6.0,20.0,181.0,38.0,19.0,2.0,8,66.0,79.0,55.88235294117647,26.050420168067227,6.722689075630252,97.05882352941177,0.42016806722689076,2.5210084033613445,8.403361344537815,76.05042016806723,15.966386554621849,7.983193277310924,0.8403361344537815,26.89075630252101,75.5,-3.7,2021
64,Alisson,GK,Liverpool,eng Premier League,28.0,0,0.0,0.0,1042.0,86.7,143.0,519.0,377.0,0.4,12.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1127.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,,862.0,49.0,67.0,25.0,0.0,753.0,47.0,242.0,0.0,15,0.0,0.0,13.723608445297504,49.80806142034549,36.18042226487524,82.72552783109406,4.702495201535509,2.399232245681382,0.0,72.26487523992323,4.5105566218809985,23.224568138195778,0.0,6.429942418426104,83.9,2.8,2021
65,Allan,MF,Everton,eng Premier League,21.5,0,6.0,0.2,887.0,78.9,301.0,389.0,150.0,0.9,92.0,19.0,103.0,31.0,22.0,77.0,28.6,40.0,35.0,104.0,1115.0,10.0,16.0,22.0,72.7,97.0,26.0,2.0,10.0,13.0,43.5,830.0,20.0,136.0,16.0,5.0,607.0,108.0,172.0,10.0,12,23.0,200.0,33.93461104847802,43.85569334836528,16.910935738444195,93.57384441939121,2.254791431792559,1.8038331454340473,0.5636978579481398,68.43291995490416,12.17587373167982,19.39120631341601,1.1273957158962795,15.332581736189402,78.0,0.9,2021
66,Jim Allevinah,FW,Clermont Foot,fr Ligue 1,12.3,1,28.0,2.1,387.0,76.7,197.0,126.0,41.0,1.7,24.0,8.0,25.0,36.0,6.0,16.0,37.5,11.0,10.0,28.0,572.0,54.0,24.0,44.0,54.5,99.0,34.0,13.0,9.0,21.0,30.0,373.0,3.0,89.0,16.0,22.0,288.0,51.0,48.0,3.0,7,30.0,124.0,50.90439276485788,32.55813953488372,10.594315245478036,96.38242894056847,0.7751937984496124,4.134366925064599,5.684754521963824,74.4186046511628,13.178294573643411,12.4031007751938,0.7751937984496124,22.997416020671835,79.5,-2.8,2021
67,Dele Alli,"MF,FW",Tottenham,eng Premier League,7.3,1,4.0,0.7,214.0,78.0,108.0,69.0,27.0,0.8,13.0,5.0,19.0,8.0,5.0,17.0,29.4,25.0,17.0,36.0,331.0,20.0,5.0,18.0,27.8,17.0,6.0,0.0,11.0,13.0,45.8,202.0,6.0,42.0,2.0,3.0,149.0,33.0,32.0,3.0,2,24.0,36.0,50.467289719626166,32.242990654205606,12.616822429906541,94.39252336448598,2.803738317757009,0.9345794392523364,1.4018691588785046,69.62616822429906,15.42056074766355,14.953271028037383,1.4018691588785046,19.626168224299064,77.9,0.1,2021
68,Dele Alli,MF,Everton,eng Premier League,1.9,0,3.0,0.1,93.0,74.2,42.0,29.0,11.0,0.3,7.0,2.0,9.0,6.0,2.0,9.0,22.2,5.0,3.0,10.0,132.0,10.0,3.0,4.0,75.0,11.0,4.0,1.0,6.0,8.0,42.9,86.0,2.0,19.0,1.0,1.0,69.0,14.0,10.0,3.0,3,14.0,20.0,45.16129032258065,31.182795698924732,11.827956989247312,92.47311827956989,2.150537634408602,1.075268817204301,1.075268817204301,74.19354838709677,15.053763440860216,10.75268817204301,3.225806451612903,20.43010752688172,78.0,-3.8,2021
69,Miguel Almiron,"MF,FW",Newcastle Utd,eng Premier League,12.6,0,19.0,1.0,332.0,78.0,165.0,110.0,34.0,0.5,14.0,6.0,22.0,34.0,12.0,38.0,31.6,18.0,16.0,58.0,494.0,35.0,11.0,25.0,44.0,51.0,12.0,5.0,4.0,13.0,23.5,325.0,2.0,52.0,5.0,18.0,256.0,31.0,45.0,3.0,5,17.0,73.0,49.69879518072289,33.13253012048193,10.240963855421686,97.89156626506023,0.6024096385542169,1.5060240963855422,5.421686746987952,77.10843373493977,9.337349397590362,13.55421686746988,0.9036144578313253,15.662650602409638,79.2,-1.2,2021
70,Marcos Alonso,DF,Chelsea,eng Premier League,16.7,1,27.0,1.9,961.0,76.6,402.0,357.0,155.0,2.9,53.0,20.0,74.0,55.0,13.0,26.0,50.0,31.0,51.0,85.0,1208.0,45.0,11.0,27.0,40.7,89.0,19.0,8.0,39.0,17.0,69.6,757.0,18.0,146.0,30.0,44.0,560.0,205.0,196.0,146.0,15,56.0,163.0,41.831425598335066,37.14880332986473,16.129032258064516,78.77211238293444,1.8730489073881373,3.121748178980229,4.578563995837669,58.272632674297604,21.331945889698233,20.395421436004163,15.192507804370447,15.192507804370447,76.1,0.5,2021
71,Giorgio Altare,DF,Cagliari,it Serie A,9.4,0,11.0,1.0,441.0,68.5,100.0,178.0,151.0,0.0,23.0,4.0,30.0,8.0,8.0,16.0,50.0,19.0,26.0,52.0,559.0,12.0,5.0,7.0,71.4,23.0,11.0,0.0,22.0,19.0,53.7,401.0,12.0,47.0,10.0,6.0,223.0,48.0,170.0,28.0,10,41.0,53.0,22.675736961451246,40.36281179138322,34.240362811791385,90.9297052154195,2.7210884353741496,2.2675736961451247,1.3605442176870748,50.56689342403628,10.884353741496598,38.54875283446712,6.349206349206349,10.657596371882086,70.6,-2.1,2021
72,Hugo Alvarez,FW,Celta Vigo,es La Liga,0.1,0,1.0,0.2,3.0,33.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,8.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0,0.0,0.0,33.333333333333336,33.333333333333336,0.0,100.0,0.0,0.0,0.0,66.66666666666667,33.333333333333336,0.0,0.0,0.0,65.2,-31.9,2021
73,Yeray Alvarez,DF,Athletic Club,es La Liga,15.5,0,5.0,0.3,803.0,84.3,203.0,394.0,189.0,0.1,47.0,4.0,55.0,8.0,7.0,11.0,63.6,18.0,41.0,70.0,964.0,7.0,4.0,6.0,66.7,40.0,11.0,0.0,49.0,37.0,57.0,763.0,39.0,87.0,35.0,1.0,568.0,70.0,165.0,1.0,17,86.0,95.0,25.280199252801992,49.066002490660026,23.536737235367372,95.0186799501868,4.85678704856787,4.35865504358655,0.12453300124533001,70.73474470734745,8.7173100871731,20.54794520547945,0.12453300124533001,10.834371108343712,82.9,1.4,2021
74,Dani Alves,DF,Barcelona,es La Liga,5.7,1,2.0,0.1,502.0,84.9,242.0,166.0,86.0,1.4,54.0,12.0,27.0,18.0,8.0,17.0,47.1,5.0,8.0,27.0,541.0,5.0,3.0,5.0,60.0,49.0,26.0,0.0,4.0,4.0,50.0,430.0,19.0,54.0,28.0,19.0,339.0,61.0,102.0,35.0,8,8.0,76.0,48.20717131474104,33.06772908366534,17.131474103585656,85.65737051792829,3.7848605577689245,5.577689243027889,3.7848605577689245,67.52988047808765,12.151394422310757,20.318725099601593,6.972111553784861,10.756972111553784,82.0,2.9,2021
75,Steven Alzate,MF,Brighton,eng Premier League,4.5,0,1.0,0.1,234.0,88.5,102.0,90.0,32.0,0.2,17.0,3.0,17.0,7.0,3.0,5.0,60.0,5.0,14.0,23.0,287.0,4.0,5.0,6.0,83.3,20.0,8.0,1.0,7.0,12.0,36.8,231.0,2.0,33.0,4.0,2.0,178.0,24.0,32.0,1.0,2,19.0,37.0,43.58974358974359,38.46153846153846,13.675213675213675,98.71794871794872,0.8547008547008547,1.7094017094017093,0.8547008547008547,76.06837606837607,10.256410256410257,13.675213675213675,0.42735042735042733,14.102564102564102,82.5,6.0,2021
76,Ibrahim Amadou,"DF,MF",Metz,fr Ligue 1,7.5,1,3.0,0.3,354.0,87.9,106.0,174.0,64.0,0.0,7.0,0.0,10.0,4.0,6.0,15.0,40.0,9.0,17.0,33.0,423.0,3.0,3.0,4.0,75.0,9.0,1.0,0.0,7.0,10.0,41.2,348.0,6.0,39.0,14.0,0.0,291.0,20.0,43.0,0.0,3,17.0,19.0,29.943502824858758,49.152542372881356,18.07909604519774,98.30508474576271,1.694915254237288,3.9548022598870056,0.0,82.20338983050847,5.649717514124294,12.146892655367232,0.0,11.016949152542374,88.9,-1.0,2021
77,Emmanuel Amankwaa Akurugu,DF,Getafe,es La Liga,0.9,0,1.0,0.0,40.0,67.5,19.0,12.0,7.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,49.0,3.0,3.0,4.0,75.0,6.0,1.0,1.0,2.0,1.0,66.7,32.0,0.0,6.0,1.0,1.0,21.0,11.0,8.0,8.0,1,3.0,8.0,47.5,30.0,17.5,80.0,0.0,2.5,2.5,52.5,27.5,20.0,20.0,15.0,75.3,-7.8,2021
78,Daniel Amartey,DF,Leicester City,eng Premier League,17.0,0,1.0,0.0,955.0,90.6,279.0,507.0,147.0,0.1,27.0,0.0,37.0,11.0,12.0,23.0,52.2,37.0,25.0,43.0,1132.0,4.0,4.0,6.0,66.7,31.0,7.0,0.0,31.0,26.0,54.4,936.0,14.0,91.0,10.0,0.0,811.0,52.0,92.0,4.0,8,57.0,68.0,29.214659685863875,53.089005235602095,15.392670157068062,98.01047120418848,1.4659685863874345,1.0471204188481675,0.0,84.92146596858639,5.445026178010472,9.633507853403142,0.418848167539267,9.528795811518325,89.1,1.5,2021
79,Amath,"FW,MF",Mallorca,es La Liga,9.2,0,10.0,1.3,199.0,78.4,105.0,58.0,13.0,0.2,11.0,4.0,14.0,16.0,7.0,18.0,38.9,15.0,9.0,34.0,323.0,28.0,15.0,26.0,57.7,33.0,12.0,6.0,3.0,16.0,15.8,193.0,1.0,47.0,2.0,6.0,148.0,30.0,21.0,4.0,1,19.0,47.0,52.76381909547739,29.14572864321608,6.532663316582915,96.98492462311557,0.5025125628140703,1.0050251256281406,3.0150753768844223,74.37185929648241,15.075376884422111,10.552763819095478,2.0100502512562812,23.618090452261306,76.4,2.0,2021
80,Jordan Amavi,DF,Nice,fr Ligue 1,2.3,0,0.0,0.0,138.0,85.5,58.0,51.0,22.0,0.0,7.0,0.0,9.0,2.0,7.0,13.0,53.8,7.0,8.0,15.0,166.0,0.0,5.0,7.0,71.4,6.0,3.0,0.0,2.0,7.0,22.2,116.0,1.0,11.0,4.0,2.0,100.0,16.0,22.0,21.0,2,9.0,15.0,42.028985507246375,36.95652173913044,15.942028985507246,84.05797101449275,0.7246376811594203,2.898550724637681,1.4492753623188406,72.46376811594203,11.594202898550725,15.942028985507246,15.217391304347826,7.971014492753623,85.6,-0.1,2021
81,Jordan Amavi,DF,Marseille,fr Ligue 1,1.4,0,0.0,0.0,88.0,86.4,38.0,36.0,12.0,0.1,6.0,2.0,7.0,1.0,5.0,9.0,55.6,1.0,1.0,8.0,104.0,1.0,0.0,3.0,0.0,10.0,3.0,0.0,3.0,2.0,60.0,71.0,2.0,8.0,3.0,2.0,60.0,19.0,9.0,15.0,2,5.0,17.0,43.18181818181818,40.90909090909091,13.636363636363637,80.68181818181819,2.272727272727273,3.409090909090909,2.272727272727273,68.18181818181819,21.59090909090909,10.227272727272727,17.045454545454547,9.090909090909092,86.0,0.4,2021
82,Kelvin Amian,DF,Spezia,it Serie A,22.4,0,20.0,1.2,893.0,79.8,420.0,322.0,107.0,1.1,44.0,8.0,52.0,21.0,16.0,27.0,59.3,55.0,35.0,85.0,1136.0,28.0,14.0,20.0,70.0,50.0,12.0,4.0,30.0,30.0,50.0,683.0,20.0,144.0,9.0,15.0,517.0,247.0,129.0,190.0,20,60.0,102.0,47.03247480403135,36.058230683090706,11.98208286674132,76.48376259798432,2.2396416573348263,1.007838745800672,1.6797312430011198,57.89473684210526,27.659574468085108,14.44568868980963,21.27659574468085,16.12541993281075,78.4,1.4,2021
83,Nadiem Amiri,"MF,FW",Genoa,it Serie A,2.2,0,3.0,0.2,91.0,64.8,42.0,27.0,19.0,0.1,4.0,1.0,7.0,7.0,0.0,1.0,0.0,3.0,1.0,4.0,122.0,2.0,6.0,12.0,50.0,13.0,5.0,0.0,1.0,6.0,14.3,80.0,8.0,12.0,0.0,2.0,57.0,10.0,24.0,0.0,5,7.0,20.0,46.15384615384615,29.67032967032967,20.87912087912088,87.91208791208791,8.791208791208792,0.0,2.197802197802198,62.637362637362635,10.989010989010989,26.373626373626372,0.0,13.186813186813186,73.0,-8.2,2021
84,Nadiem Amiri,"MF,FW",Leverkusen,de Bundesliga,4.1,1,8.0,0.5,223.0,82.5,93.0,87.0,32.0,0.2,9.0,9.0,18.0,7.0,4.0,7.0,57.1,5.0,5.0,13.0,280.0,9.0,7.0,14.0,50.0,31.0,13.0,1.0,1.0,4.0,20.0,214.0,1.0,45.0,14.0,3.0,178.0,19.0,26.0,2.0,3,5.0,49.0,41.70403587443946,39.01345291479821,14.349775784753364,95.96412556053812,0.4484304932735426,6.278026905829597,1.345291479820628,79.82062780269058,8.52017937219731,11.659192825112108,0.8968609865470852,20.179372197309416,86.7,-4.2,2021
